"target"	"id"	"tokid"	"row"	"annotator"	"date"	"token"	"item"	"correct"	"mispronunciation"	"meaning"	"comment"	"file"	"int"	"on"	"off"	"cor"	"mp"	"outfile"	"rand"	"nb"	"rep"	"attempt"	"rown"	"included"	"Age"	"Sex"	"birthOrder"	"familyID"	"notes_familyID"	"monolingual"	"matEd"	"Cond"	"Date"	"Time"	"File"	"fastcode"	"fullcode"	"Notes"	"notes_demo"	"Where"	"Village"	"age.rounded"	"type"	"target_ortho"	"phono"	"ortho1"	"ortho2"	"ortho3"	"ortho4"	"ortho5"	"ortho6"	"ortho7"	"ortho8"	"avg_fr"	"avg_fr_cor"	"avg_fr_cor_ty"	"mp_uni"	"target_uni"	"nonfluent"	"tarlen"	"trafos"	"nchar"	"sub"	"del"	"ins"	"ld"	"nld"	"phon_score"
"dpa"	"c105"	"dpa 27"	148	"DY"	"11-Sep-19"	27	"dpa"	1	NA	NA	""	"190829_0061S12_ch1"	26	169.883	170.719	NA	NA	"pairs/dpa_c105_2.wav"	"0,467296636"	27	"2"	"subsequent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c71"	"dpa 28"	149	"DY"	"11-Sep-19"	28	"dpa"	0	"taa"	"bushknife/arrives"	""	"190825_0022_ch1"	44	125.462	126.249	NA	NA	"pairs/dpa_c71_2.wav"	"0,467676933"	28	"2"	"subsequent"	2	"yes"	5	"G"	4	"3"	"old_familyID"	"no"	10	"2a"	20190826	"15:40"	"190825_0022"	NA	"yes"	"sib to c72"	""	"in house"	"Village#1"	5.8	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"ta"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c80"	"dpa 53"	174	"DY"	"11-Sep-19"	53	"dpa"	0	"paa"	"walk"	""	"180101_0035S12_ch1"	14	112.188	112.68	NA	NA	"pairs/dpa_c80_1.wav"	"0,828133538"	53	"1"	"first"	11	"yes"	7	"B"	3	"17"	"old_familyID"	"no"	6	"5b"	20190827	""	"180101_0035S12"	NA	"yes"	"memorized?"	""	"on veranda (in public)"	"Village#1"	7.4	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c81"	"dpa 3"	124	"DY"	"11-Sep-19"	3	"dpa"	1	NA	NA	""	"180101_0036S12_ch1"	30	159.771	160.399	NA	NA	"pairs/dpa_c81_3.wav"	"0,033183539"	3	"3"	"subsequent"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c76"	"dpa 43"	164	"DY"	"11-Sep-19"	43	"dpa"	0	"tpaa"	"turn over"	""	"180101_0031S12_left"	30	144.701	145.538	NA	NA	"pairs/dpa_c76_2.wav"	"0,61491121"	43	"2"	"subsequent"	7	"yes"	10	"G"	4	"11"	"old_familyID"	"yes"	6	"4a"	20190827	""	"180101_0031S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	10.2	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	":a"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c120"	"dpa 6"	127	"DY"	"11-Sep-19"	6	"dpa"	1	NA	NA	""	"190830_0079S12_ch1"	12	65.146	65.876	NA	NA	"pairs/dpa_c120_1.wav"	"0,128444171"	6	"1"	"first"	52	"yes"	8	"B"	NA	"k c120"	"not_found"	"yes"	8	"5a"	20190830	"14:42"	"190830_0079S12"	"names"	""	"EE skip error"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c77"	"dpa 4"	125	"DY"	"11-Sep-19"	4	"dpa"	0	"ta--taa"	"arrive--bushknife"	""	"180101_0032S12_ch1"	26	80.033	80.451	NA	NA	"pairs/dpa_c77_1.wav"	"0,051608784"	4	"1"	"first"	8	"yes"	7	"B"	5	"11"	"old_familyID"	"yes"	6	"4b"	20190827	""	"180101_0032S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	7.8	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"tata"	"/a"	1	2	"SDDM"	4	1	2	0	3	0.75	0.25
"dpa"	"c114"	"dpa 13"	134	"DY"	"11-Sep-19"	13	"dpa"	1	NA	NA	""	"190830_0070S12_ch1"	28	169.993	170.595	NA	NA	"pairs/dpa_c114_2.wav"	"0,22429207"	13	"2"	"subsequent"	46	"yes"	8	"B"	NA	"k c114"	"not_found"	"yes"	12	"12a"	20190830	"ended 13:49"	"190830_0070S12"	"names"	""	"EE had to repeat items"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.3	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c70"	"dpa 30"	151	"DY"	"11-Sep-19"	30	"dpa"	0	"paa"	"walk"	""	"190825_0021_ch1"	26	258.772	259.247	NA	NA	"pairs/dpa_c70_1.wav"	"0,480058154"	30	"1"	"first"	1	"yes"	5	"G"	2	"2"	"old_familyID"	"yes"	8	"1a"	20190826	"15:28"	"190825_0021"	NA	"yes"	""	""	"under house (in public)"	"Village#1"	5.2	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c108"	"dpa 54"	175	"DY"	"11-Sep-19"	54	"dpa"	0	"taa"	"bushknife"	""	"190829_0064S12_ch1"	36	168.028	168.708	NA	NA	"pairs/dpa_c108_1.wav"	"0,840879331"	54	"1"	"first"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"ta"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c93"	"dpa 31"	152	"DY"	"11-Sep-19"	31	"dpa"	0	"d:ââ"	"pot/moon/month"	""	"180102_0048S12_ch1"	58	222.57	223.239	NA	NA	"pairs/dpa_c93_1.wav"	"0,498762249"	31	"1"	"first"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"d5"	"/a"	NA	2	"SS"	2	2	0	0	2	1	0
"dpa"	"c115"	"dpa 52"	173	"DY"	"11-Sep-19"	52	"dpa"	0	"taa"	"bushknife"	""	"190830_0071S12_ch1"	28	199.676	200.244	NA	NA	"pairs/dpa_c115_4.wav"	"0,77718486"	52	"4"	"subsequent"	47	"yes"	7	"B"	NA	"k c115"	"not_found"	"yes"	8	"19a"	20190830	"13:52"	"190830_0071S12"	"names"	""	"EE last word not played"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"ta"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c107"	"dpa 18"	139	"DY"	"11-Sep-19"	18	"dpa"	0	"paa"	"walk"	""	"190829_0063S12_ch1"	30	165.463	166.333	NA	NA	"pairs/dpa_c107_2.wav"	"0,365561803"	18	"2"	"subsequent"	39	"yes"	7	"B"	1	"30"	"old_familyID"	"yes"	10	"16b"	20190829	"ended 15:41"	"190829_0063S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.6	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c116"	"dpa 8"	129	"DY"	"11-Sep-19"	8	"dpa"	1	NA	NA	""	"190830_0072S12_ch1"	18	134.709	135.512	NA	NA	"pairs/dpa_c116_1.wav"	"0,167583827"	8	"1"	"first"	48	"yes"	8	"G"	NA	"k c116"	"not_found"	"yes"	10	"19a"	20190830	"ended 14:02"	"190830_0072S12"	"names"	""	"NOTE: REUSED 19A BY MISTAKE"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.5	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c117"	"dpa 45"	166	"DY"	"11-Sep-19"	45	"dpa"	1	NA	NA	""	"190830_0073S12_ch1"	30	88.5	89.167	NA	NA	"pairs/dpa_c117_1.wav"	"0,637126106"	45	"1"	"first"	49	"yes"	7	"G"	NA	"k c117"	"not_found"	"yes"	6	"20a"	20190830	""	"190830_0073S12"	"names"	""	"lots of artifactsѕ; not for acoustic ana"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.5	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c106"	"dpa 21"	142	"DY"	"11-Sep-19"	21	"dpa"	0	"paa"	"walk"	""	"190829_0062S12_ch1"	24	144.571	145.307	NA	NA	"pairs/dpa_c106_1.wav"	"0,412383129"	21	"1"	"first"	38	"yes"	7	"B"	1	"36"	"old_familyID"	"yes"	8	"16a"	20190829	"15:34"	"190829_0062S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.2	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c115"	"dpa 5"	126	"DY"	"11-Sep-19"	5	"dpa"	1	NA	NA	""	"190830_0071S12_ch1"	26	195.829	196.431	NA	NA	"pairs/dpa_c115_3.wav"	"0,057453282"	5	"3"	"subsequent"	47	"yes"	7	"B"	NA	"k c115"	"not_found"	"yes"	8	"19a"	20190830	"13:52"	"190830_0071S12"	"names"	""	"EE last word not played"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c83"	"dpa 16"	137	"DY"	"11-Sep-19"	16	"dpa"	0	"paa"	"walk"	""	"180101_0038S12_ch1"	28	102.408	102.949	NA	NA	"pairs/dpa_c83_1.wav"	"0,330668935"	16	"1"	"first"	14	"yes"	6	"B"	NA	"k c83"	"not_found"	NA	NA	"7b"	20190827	"17:25"	"180101_0038S12"	"names"	""	"memorized?"	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"in house"	"Village#1"	6	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c76"	"dpa 19"	140	"DY"	"11-Sep-19"	19	"dpa"	0	"pyaa"	"crocodile"	""	"180101_0031S12_left"	28	140.164	140.862	NA	NA	"pairs/dpa_c76_1.wav"	"0,379372558"	19	"1"	"first"	7	"yes"	10	"G"	4	"11"	"old_familyID"	"yes"	6	"4a"	20190827	""	"180101_0031S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	10.2	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"xa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c99"	"dpa 40"	161	"DY"	"11-Sep-19"	40	"dpa"	1	NA	NA	""	"190829_0055S12_ch1"	22	122.962	123.731	NA	NA	"pairs/dpa_c99_2.wav"	"0,588600034"	40	"2"	"subsequent"	31	"yes"	7	"B"	NA	"k c99"	"not_found"	"no"	6	"13b"	20190829	"ended 9:53"	"190829_0055S12"	"names"	""	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"below central house (public)"	"Village#3"	11	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c72"	"dpa 17"	138	"DY"	"11-Sep-19"	17	"dpa"	0	"p:o"	"home"	""	"190825_0023_ch1"	20	290.712	291.568	NA	NA	"pairs/dpa_c72_1.wav"	"0,344035768"	17	"1"	"first"	3	"yes"	4	"B"	5	"3"	"old_familyID"	"no"	10	"2b"	20190826	"15:47"	"190825_0023"	NA	"yes"	"sib to c71"	""	"in house"	"Village#1"	4.8	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"p7"	"/a"	NA	2	"SS"	2	2	0	0	2	1	0
"dpa"	"c88"	"dpa 32"	153	"DY"	"11-Sep-19"	32	"dpa"	0	"tpî"	"spit"	""	"180102_0043S12_ch1"	22	135.606	136.041	NA	NA	"pairs/dpa_c88_2.wav"	"0,499564037"	32	"2"	"subsequent"	19	"yes"	6	"G"	4	"27"	"old_familyID"	"yes"	10	"10a"	20190828	"10:49"	"180101_0043S12"	"names"	""	""	""	"in house"	"Village#2"	6.7	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	":8"	"/a"	NA	2	"SS"	2	2	0	0	2	1	0
"dpa"	"c112"	"dpa 35"	156	"DY"	"11-Sep-19"	35	"dpa"	1	NA	NA	""	"190830_0068S12_ch1"	20	120.467	121.278	NA	NA	"pairs/dpa_c112_1.wav"	"0,538672017"	35	"1"	"first"	44	"yes"	7	"G"	NA	"k c112"	"not_found"	"yes"	7	"9a"	20190830	"13:32"	"190830_0068S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.4	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c95"	"dpa 2"	123	"DY"	"11-Sep-19"	2	"dpa"	1	NA	NA	""	"180102_0050S12_ch1"	10	99.074	99.876	NA	NA	"pairs/dpa_c95_1.wav"	"0,029930777"	2	"1"	"first"	26	"yes"	5	"B"	1	"39"	"old_familyID"	"yes"	8	"12b"	20190828	"12:27"	"180101_0050S12"	"names"	""	""	""	"in house"	"Village#2"	5.1	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c91"	"dpa 23"	144	"DY"	"11-Sep-19"	23	"dpa"	0	"paa"	"walk"	""	"180102_0046S12_ch1"	12	268.241	268.709	NA	NA	"pairs/dpa_c91_1.wav"	"0,455522942"	23	"1"	"first"	22	"yes"	6	"G"	4	"18"	"old_familyID"	"yes"	8	"11b"	20190828	"11:47"	"180101_0046S12"	"names"	""	""	""	"in house"	"Village#2"	6.4	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c78"	"dpa 42"	163	"DY"	"11-Sep-19"	42	"dpa"	1	NA	NA	""	"180101_0033S12_ch1"	20	113.477	114.248	NA	NA	"pairs/dpa_c78_1.wav"	"0,602079559"	42	"1"	"first"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c121"	"dpa 50"	171	"DY"	"11-Sep-19"	50	"dpa"	0	"tpaa"	"turn over"	""	"190830_0080S12_ch1"	18	67.134	67.864	NA	NA	"pairs/dpa_c121_2.wav"	"0,731730671"	50	"2"	"subsequent"	53	"yes"	8	"B"	NA	"k c121"	"not_found"	"yes"	6	"1a"	20190830	"end 14:54"	"190830_0080S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.6	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	":a"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c119"	"dpa 20"	141	"DY"	"11-Sep-19"	20	"dpa"	0	"paa"	"walk"	""	"190830_0078S12_ch1"	6	279.945	280.58	NA	NA	"pairs/dpa_c119_1.wav"	"0,395077046"	20	"1"	"first"	51	"yes"	7	"B"	NA	"k c119"	"not_found"	"yes"	8	"18a"	20190830	"14:28"	"190830_0078S12"	"names"	""	"intended order 18a"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c107"	"dpa 36"	157	"DY"	"11-Sep-19"	36	"dpa"	0	"paa"	"walk"	""	"190829_0063S12_ch1"	28	157.684	158.386	NA	NA	"pairs/dpa_c107_1.wav"	"0,577758865"	36	"1"	"first"	39	"yes"	7	"B"	1	"30"	"old_familyID"	"yes"	10	"16b"	20190829	"ended 15:41"	"190829_0063S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.6	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c118"	"dpa 57"	178	"DY"	"11-Sep-19"	57	"dpa"	1	NA	NA	""	"190830_0075S12_ch1"	32	231.612	232.406	NA	NA	"pairs/dpa_c118_2.wav"	"0,915994608"	57	"2"	"subsequent"	50	"yes"	5	"B"	NA	"k c118"	"not_found"	"yes"	6	"20b"	20190830	"14:17"	"190830_0075S12"	"names"	""	"€pparent refusal but restarted and ok, except for EE skip"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	5.3	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c81"	"dpa 48"	169	"DY"	"11-Sep-19"	48	"dpa"	0	"tpaa"	"turn over"	""	"180101_0036S12_ch1"	28	156.124	156.599	NA	NA	"pairs/dpa_c81_2.wav"	"0,704277239"	48	"2"	"subsequent"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	":a"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c73"	"dpa 51"	172	"DY"	"11-Sep-19"	51	"dpa"	0	"paa"	"walk"	""	"190825_0024_ch1"	38	178.692	179.495	NA	NA	"pairs/dpa_c73_1.wav"	"0,762848436"	51	"1"	"first"	4	"yes"	6	"G"	4	"9"	"old_familyID"	"yes"	8	"3a"	20190826	"16:06"	"190825_0024"	NA	"yes"	"sib to c74"	""	"in house"	"Village#1"	6.3	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c81"	"dpa 38"	159	"DY"	"11-Sep-19"	38	"dpa"	0	"paa"	"walk"	""	"180101_0036S12_ch1"	26	152.936	153.411	NA	NA	"pairs/dpa_c81_1.wav"	"0,582985265"	38	"1"	"first"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c94"	"dpa 25"	146	"DY"	"11-Sep-19"	25	"dpa"	1	NA	NA	""	"180102_0049S12_ch1"	26	359.421	360.057	NA	NA	"pairs/dpa_c94_1.wav"	"0,466409627"	25	"1"	"first"	25	"yes"	7	"B"	2	"21"	"old_familyID"	"yes"	10	"13b"	20190828	"12:17"	"180101_0049S12"	"names"	""	""	""	"in house"	"Village#2"	7.4	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c87"	"dpa 37"	158	"DY"	"11-Sep-19"	37	"dpa"	0	"paa"	"walk"	""	"180102_0042S12_ch1"	10	180.694	181.262	NA	NA	"pairs/dpa_c87_1.wav"	"0,580306282"	37	"1"	"first"	18	"yes"	4	"B"	6	"27"	"old_familyID"	"yes"	10	"9b"	20190828	"10:40"	"180101_0042S12"	"names"	""	"runny nose"	""	"in house"	"Village#2"	5	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"pa"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"dpa"	"c85"	"dpa 56"	177	"DY"	"11-Sep-19"	56	"dpa"	1	NA	NA	""	"180102_0040S12_ch1"	26	256.118	256.921	NA	NA	"pairs/dpa_c85_1.wav"	"0,879044649"	56	"1"	"first"	16	"yes"	6	"B"	4	"23"	"old_familyID"	"yes"	6	"8b"	20190828	""	"180101_0040S12"	"names"	""	""	""	"in house"	"Village#2"	6.1	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c105"	"dpa 24"	145	"DY"	"11-Sep-19"	24	"dpa"	1	NA	NA	""	"190829_0061S12_ch1"	24	164.364	165.1	NA	NA	"pairs/dpa_c105_1.wav"	"0,460452376"	24	"1"	"first"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c81"	"dpa 41"	162	"DY"	"11-Sep-19"	41	"dpa"	1	NA	NA	""	"180101_0036S12_ch1"	32	164.412	164.979	NA	NA	"pairs/dpa_c81_4.wav"	"0,598180939"	41	"4"	"subsequent"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c79"	"dpa 33"	154	"DY"	"11-Sep-19"	33	"dpa"	1	NA	NA	""	"180101_0034S12_ch1"	34	132.128	132.631	NA	NA	"pairs/dpa_c79_1.wav"	"0,509196506"	33	"1"	"first"	10	"yes"	7	"B"	1	"NA-14b"	"interpolated_old_familyID"	"yes"	10	"6a"	20190827	"16:51"	"180101_0034S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	7.5	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c111"	"dpa 29"	150	"DY"	"11-Sep-19"	29	"dpa"	1	NA	NA	""	"190830_0067S12_ch1"	18	115.912	116.548	NA	NA	"pairs/dpa_c111_1.wav"	"0,468242155"	29	"1"	"first"	43	"yes"	9	"B"	NA	"k c111"	"not_found"	"yes"	10	"1a"	20190830	"13:28"	"190830_0067S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	9.5	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	NA	"/a"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"dpa"	"c99"	"dpa 55"	176	"DY"	"11-Sep-19"	55	"dpa"	0	"taa"	"bushknife"	""	"190829_0055S12_ch1"	20	119.196	119.865	NA	NA	"pairs/dpa_c99_1.wav"	"0,871912329"	55	"1"	"first"	31	"yes"	7	"B"	NA	"k c99"	"not_found"	"no"	6	"13b"	20190829	"ended 9:53"	"190829_0055S12"	"names"	""	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"below central house (public)"	"Village#3"	11	"1"	"dpa"	"ṭpæ"	"dp"	"a"	NA	NA	NA	NA	NA	NA	3.5	-4.06963537584739	-4.55911259427547	"ta"	"/a"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
